delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,400.0,unexp,28,11,347,0,2197.4071468000184,,2197.3957492999616,2197.4071468000184,2198.4043174000108,2198.4043174000108,2198.4212441000273,2198.621836699953,space,0.21358769992366433,None,2198.622189699963,2198.737403666721,2199.05304790003,2199.037951299979,2199.0379834999912,2199.05304790003,2199.05304790003,2199.05304790003,2206.450724100054,120,1,[7.411329799913801],[7.411335699958727],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,29,0,348,0,2206.4659263999783,,2206.451770499989,2206.4659263999783,2207.463348600024,2207.463348600024,2207.480232699949,2207.7303365000407,space,0.2620195000199601,None,2207.7309113999945,2207.845799766718,2208.161101799982,2208.1441768999794,2208.144197900023,2208.161101799982,2208.161101799982,2208.161101799982,2211.7068437999696,210,1,[3.5612044000299647],[3.5612189000239596],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,29,1,349,3,2211.7176861999906,,2211.708003299951,2211.7176861999906,2212.7153072000365,2212.7153072000365,2212.731649400026,2212.981759700051,space,0.2622927000047639,None,2212.982441100001,2213.0973955666454,2213.4130323000136,2213.3920088000013,2213.392033799959,2213.4130323000136,2213.4130323000136,2213.4130323000136,2216.3751769000082,350,1,[2.9818399000214413],[2.9818554000230506],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,29,2,350,6,2216.3877903000102,,2216.3757771000382,2216.3877903000102,2217.3858109999564,2217.3858109999564,2217.4016548999934,2217.519360199978,space,0.1189928000094369,None,2217.5198989000055,2217.6354002666235,2217.950635999965,2217.937775099941,2217.937792999961,2217.950635999965,2217.950635999965,2217.950635999965,2219.8168417999404,230,1,[1.8778302000137046],[1.8778448000084609],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,29,3,351,8,2219.8282497999608,,2219.8174435999827,2219.8282497999608,2220.8257119999616,2220.8257119999616,2220.8430360999773,2220.94359910005,space,0.11589450004976243,None,2220.944389000011,2221.6569502666866,2221.972266699944,2221.9574635000317,2221.957494100032,2221.972266699944,2221.972266699944,2221.972266699944,2223.5393956000335,450,1,[1.5803253999911249],[1.5803331999341026],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,29,4,352,5,2223.552125599992,,2223.5405117000337,2223.552125599992,2224.550003100012,2224.550003100012,2224.5657992000342,2224.8496811000514,space,0.28744390001520514,None,2224.8500961999525,2225.563044166662,2225.878938900016,2225.8613056999748,2225.8613279000274,2225.878938900016,2225.878938900016,2225.878938900016,2229.7362128999666,310,1,[3.873484899988398],[3.873498799977824],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,29,5,353,10,2229.751526100037,,2229.7374791999464,2229.751526100037,2230.7491791999782,2230.7491791999782,2230.7653217999614,2230.96601309994,space,0.20361770002637058,None,2230.966362300038,2231.380110066621,2231.696712600009,2231.6809268999496,2231.6809643000015,2231.696712600009,2231.696712600009,2231.696712600009,2233.5466339999693,250,1,[1.863926700083539],[1.863940800074488],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,29,6,354,9,2233.5575806999695,,2233.5472686000285,2233.5575806999695,2234.5555949999834,2234.5555949999834,2234.5722458999953,2234.789951499959,space,0.2209856000263244,None,2234.7905272000353,2234.9042027667206,2235.2195905999397,2235.206508299976,2235.2065264999983,2235.2195905999397,2235.2195905999397,2235.2195905999397,2237.6357294000336,340,1,[2.427546300110407],[2.427561500109732],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,29,7,355,11,2237.6465769999777,,2237.6363722000387,2237.6465769999777,2238.644929700007,2238.644929700007,2238.660930199956,2238.84545600001,space,0.19919840001966804,None,2238.846227999951,2239.5584789667087,2239.874275600014,2239.8588389000506,2239.8588749999763,2239.874275600014,2239.874275600014,2239.874275600014,2243.9014771000366,430,1,[4.040849099983461],[4.040862200083211],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,29,8,356,4,2243.9124126999523,,2243.9025512999506,2243.9124126999523,2244.9109238000237,2244.9109238000237,2244.926903500047,2245.143603000033,space,0.2311447000829503,None,2245.143959399953,2245.5586069666356,2245.8739529000013,2245.862507300044,2245.8625263999566,2245.8739529000013,2245.8739529000013,2245.8739529000013,2250.7992386000114,540,1,[4.9353350000455976],[4.935353100067005],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,29,9,357,7,2250.8107456999714,,2250.800595299981,2250.8107456999714,2251.808586799947,2251.808586799947,2251.825113699946,2252.27369110001,space,0.4520421999040991,None,2252.2740704999887,2252.68878646661,2253.0048996999976,2252.9867224000045,2252.986761999957,2253.0048996999976,2253.0048996999976,2253.0048996999976,2258.9105788999586,320,1,[5.922064500045963],[5.922073100111447],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,29,10,358,1,2258.9217675000546,,2258.9114397999947,2258.9217675000546,2259.919655600039,2259.919655600039,2259.9361056000344,2260.634625100007,space,0.7020382999908179,None,2260.634992600011,2261.0496608666185,2261.3653185000294,2261.3507713999716,2261.3507892999914,2261.3653185000294,2261.3653185000294,2261.3653185000294,2264.4940237999544,230,1,[3.141986000002362],[3.141999499988742],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,29,11,359,2,2264.506791499967,,2264.494667199964,2264.506791499967,2265.5042386999703,2265.5042386999703,2265.520279599994,2266.319178200036,space,0.813373800017871,None,2266.319543200021,2267.0328564667184,2267.348344400001,2267.333400399948,2267.3334218999953,2267.348344400001,2267.348344400001,2267.348344400001,2274.9132124999887,430,1,[7.578465200029314],[7.578477000002749],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,30,0,360,1,2274.9279147999478,,2274.9138120000134,2274.9279147999478,2275.9257296999567,2275.9257296999567,2275.942317899957,2276.0095916999853,space,0.08014640002511442,None,2276.009944899997,2276.4236881666625,2276.7399166999967,2276.7198260999867,2276.7198457000195,2276.7399166999967,2276.7399166999967,2276.7399166999967,2278.737772099965,450,1,[2.0167195999529213],[2.0167270998936146],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,30,1,361,11,2278.7505590000073,,2278.7391345999786,2278.7505590000073,2279.7483908000286,2279.7483908000286,2279.7647912999964,2279.9328472000198,space,0.17540700000245124,None,2279.9333249000483,2280.645651366682,2280.9617330999463,2280.944196299941,2280.9442209000117,2280.9617330999463,2280.9617330999463,2280.9617330999463,2282.1459047999815,340,1,[1.200438000028953],[1.2004458999726921],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,30,2,362,0,2282.158809799992,,2282.1465417999425,2282.158809799992,2283.156030300015,2283.156030300015,2283.172270800045,2285.2847600000096,space,2.1187948998995125,None,2285.285374600033,2285.399235666617,2285.7155236000544,2285.701275499945,2285.7012973999954,2285.7155236000544,2285.7155236000544,2285.7155236000544,2289.059966599976,240,1,[3.35718910000287],[3.357197100063786],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,30,3,363,5,2289.072967200016,,2289.0610033999546,2289.072967200016,2290.0702171000303,2290.0702171000303,2290.0867184999515,2290.570397000003,space,0.4982243999838829,None,2290.5712071000016,2291.283365566637,2291.5992399999523,2291.578508699953,2291.5785302000004,2291.5992399999523,2291.5992399999523,2291.5992399999523,2293.149081499956,310,1,[1.569318399997428],[1.5693259000545368],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,30,4,364,8,2293.1618253000197,,2293.1497681999463,2293.1618253000197,2294.1597949000425,2294.1597949000425,2294.1763320000027,2301.756258199981,space,7.584031500038691,None,2301.7568696999806,2302.4694593666395,2302.7854926,2302.767811699945,2302.7678339999984,2302.7854926,2302.7854926,2302.7854926,2305.780993899971,800,1,[3.012012500083074],[3.0120261000702158],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,30,5,365,2,2305.7936065999675,,2305.7815946000046,2305.7936065999675,2306.7907236000174,2306.7907236000174,2306.808354500041,2307.2579594000126,space,0.450621800031513,None,2307.2585286000394,2307.971394866709,2308.286791999999,2308.2719745999784,2308.272012100031,2308.286791999999,2308.286791999999,2308.286791999999,2309.6180375000113,900,1,[1.3443556999554858],[1.3443683000514284],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,30,6,366,7,2309.6337868000264,,2309.6186691000476,2309.6337868000264,2310.630852100032,2310.630852100032,2310.646885299997,2315.9347371999756,space,5.302807300002314,None,2315.9350958000286,2316.3479960666778,2316.6639690000447,2316.645369899983,2316.6453914000303,2316.6639690000447,2316.6639690000447,2316.6639690000447,2319.8093026000424,700,1,[3.1622441000072286],[3.1622510000597686],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,30,7,367,10,2319.8217831999646,,2319.810075199988,2319.8217831999646,2320.8196500000195,2320.8196500000195,2320.8359889999847,2321.4855482000276,space,0.6615646999562159,None,2321.485972399998,2321.8998514666496,2322.215408499993,2322.202421300055,2322.202443099988,2322.215408499993,2322.215408499993,2322.215408499993,2326.125429699954,400,1,[3.9217664999887347],[3.921774600050412],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,30,8,368,4,2326.1378550000372,,2326.126146100054,2326.1378550000372,2327.135277799971,2327.135277799971,2327.1522995000123,2327.2700983000104,space,0.12525669997557998,None,2327.2708383999416,2327.68432346662,2327.9999166000052,2327.9852218999877,2327.9852513999795,2327.9999166000052,2327.9999166000052,2327.9999166000052,2337.578094999946,300,1,[9.59139590000268],[9.591404799954034],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,30,9,369,3,2337.5903770999867,,2337.5787136,2337.5903770999867,2338.5876995999715,2338.5876995999715,2338.604444700002,2338.738720399968,space,0.14639410004019737,None,2338.7394908000133,2338.8542522667017,2339.169782699959,2339.1547827999457,2339.1548231000197,2339.169782699959,2339.169782699959,2339.169782699959,2345.0075031000306,320,1,[5.8507654999848455],[5.850778499967419],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,30,10,370,6,2345.020284600032,,2345.008293699997,2345.020284600032,2346.0175749000045,2346.0175749000045,2346.0337121999473,2346.5500608999864,space,0.5310010999673977,None,2346.5504092999618,2346.666182266669,2346.998449900013,2346.9718387999455,2346.971860199992,2346.998449900013,2346.998449900013,2346.998449900013,2354.99402189994,240,1,[8.020870800013654],[8.020882199984044],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,30,11,371,9,2355.009381400014,,2354.9946418000036,2355.009381400014,2356.0060354000307,2356.0060354000307,2356.0230671000318,2356.3073532999842,space,0.2938025000039488,None,2356.307709000015,2356.4221462666796,2356.7382717000437,2356.7200818999554,2356.72011699999,2356.7382717000437,2356.7382717000437,2356.7382717000437,2360.6656542999553,100,1,[3.9436601999914274],[3.943674899986945],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,31,0,372,8,2360.67699430004,,2360.6667640000232,2360.67699430004,2361.674342699989,2361.674342699989,2361.6914257000317,2362.290489999985,space,0.606250699958764,None,2362.290949699993,2363.0038541667204,2363.3199099000194,2363.301217899949,2363.301239499997,2363.3199099000194,2363.3199099000194,2363.3199099000194,2365.585743899981,600,1,[2.2833360000513494],[2.283344900002703],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,31,1,373,6,2365.596661699994,,2365.5864388000336,2365.596661699994,2366.5944827000494,2366.5944827000494,2366.6111682999763,2366.8614752999856,space,0.2531550999265164,None,2366.8621749999584,2366.9764188666636,2367.2925730000134,2367.2797517999425,2367.279789299995,2367.2925730000134,2367.2925730000134,2367.2925730000134,2371.851800900011,100,1,[4.570550499949604],[4.5705579000059515],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,31,2,374,4,2371.863822000043,,2371.8524315000395,2371.863822000043,2372.861593699956,2372.861593699956,2372.877646299952,2373.161372499948,space,0.2856080000055954,None,2373.161791199993,2373.5761668667005,2373.8922435000422,2373.8764701999607,2373.8765077000135,2373.8922435000422,2373.8922435000422,2373.8922435000422,2377.6025181000005,100,1,[3.7245844999561086],[3.724592199898325],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,31,3,375,5,2377.6146590000135,,2377.603357499989,2377.6146590000135,2378.6120652000536,2378.6120652000536,2378.6284755999804,2378.6633072000113,space,0.04437220003455877,None,2378.664087300014,2379.3768625666894,2379.692800400022,2379.6743226999533,2379.674357699987,2379.692800400022,2379.692800400022,2379.692800400022,2381.670802900044,500,1,[1.9949564000125974],[1.9949620999395847],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,31,4,376,11,2381.6863234999473,,2381.67140209995,2381.6863234999473,2382.683531399991,2382.683531399991,2382.700704100018,2382.8176859999658,space,0.12466279999352992,None,2382.818141100055,2383.531354566691,2383.846821700048,2383.834322299983,2383.834345500043,2383.846821700048,2383.846821700048,2383.846821700048,2385.081308999972,300,1,[1.245335999992676],[1.2453436000505462],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,31,5,377,2,2385.093486800033,,2385.08250650001,2385.093486800033,2386.0913939000457,2386.0913939000457,2386.108044799941,2386.291259200021,space,0.18872039997950196,None,2386.2917763000005,2387.0054779666284,2387.3213455000077,2387.3010756000294,2387.301100499986,2387.3213455000077,2387.3213455000077,2387.3213455000077,2392.1953470999724,450,1,[4.8928606999106705],[4.8928686999715865],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,31,6,378,0,2392.2073227000074,,2392.1963430999895,2392.2073227000074,2393.2055185000063,2393.2055185000063,2393.221929200052,2393.471578799945,space,0.2554546999745071,None,2393.47193900001,2393.5870920666534,2393.90298720001,2393.882410400023,2393.8824421000318,2393.90298720001,2393.90298720001,2393.90298720001,2396.233245399955,560,1,[2.349149000016041],[2.3491667000344023],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,31,7,379,9,2396.2466157000163,,2396.2340994999395,2396.2466157000163,2397.2438280999777,2397.2438280999777,2397.260382599954,2397.47752809996,space,0.21756330004427582,None,2397.478138199949,2397.592843166673,2397.9091402999475,2397.8931307000457,2397.8931653999607,2397.9091402999475,2397.9091402999475,2397.9091402999475,2401.2673124999856,200,1,[3.3726880999747664],[3.372696500038728],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,31,8,380,3,2401.283107199997,,2401.2684111999697,2401.283107199997,2402.2809691000148,2402.2809691000148,2402.2968171999673,2402.3977090999833,space,0.10384450003039092,None,2402.398058199964,2402.513304266617,2402.829054800037,2402.813650099968,2402.813667899987,2402.829054800037,2402.829054800037,2402.829054800037,2409.3975998999667,450,1,[6.582709799986333],[6.582717500044964],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,31,9,381,1,2409.4107061999966,,2409.3987370000104,2409.4107061999966,2410.4083128000493,2410.4083128000493,2410.4249033999513,2410.6925407000235,space,0.27468120004050434,None,2410.692891200015,2411.1065806666197,2411.4225362999714,2411.4078484000056,2411.407870499941,2411.4225362999714,2411.4225362999714,2411.4225362999714,2421.9272531000315,900,1,[10.518183199921623],[10.518194600008428],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,31,10,382,10,2421.942972800054,,2421.9278525000555,2421.942972800054,2422.940454299969,2422.940454299969,2422.9573142999434,2423.640070400026,space,0.6889225000049919,None,2423.6404602999683,2424.053949866681,2424.3697348000132,2424.3569680000073,2424.35700420005,2424.3697348000132,2424.3697348000132,2424.3697348000132,2427.217107500008,600,1,[2.8585496998857707],[2.8585571999428794],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,31,11,383,7,2427.229247900017,,2427.2182550000143,2427.229247900017,2428.2264780999976,2428.2264780999976,2428.242893299961,2429.2743411999545,space,1.039406800060533,None,2429.274692399951,2429.6893011666875,2430.005515900033,2429.99086239998,2429.9908945999923,2430.005515900033,2430.005515900033,2430.005515900033,2432.5663952000323,300,1,[2.5737801000941545],[2.5737880000378937],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,32,0,384,0,2432.5812265000422,,2432.5669988999725,2432.5812265000422,2433.5787138000014,2433.5787138000014,2433.595150500012,2433.7956130999955,space,0.205809099948965,None,2433.7959704000386,2433.910832566679,2434.225523799949,2434.2132641999633,2434.213305500045,2434.225523799949,2434.225523799949,2434.225523799949,2439.961558800016,200,1,[5.746908700093627],[5.746914500021376],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,32,1,385,4,2439.977165499993,,2439.962167199992,2439.977165499993,2440.974503299978,2440.974503299978,2440.9913106000167,2441.176025599998,space,0.19333220005501062,None,2441.17675579997,2441.5898360667093,2441.904875499953,2441.8929682999733,2441.8930008999887,2441.904875499953,2441.904875499953,2441.904875499953,2447.026439599984,400,1,[5.132129600038752],[5.1321450000396],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
